t,cycle,arm,scenario,seed,route,action,wp_index,dist_to_wp_m,degraded,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw_deg,has_collided,collision_object,min_obstacle_dist_m,latency_ms_json,slm_invoked,slm_latency_ms,slm_fallback,slm_timeout,slm_adherent,slm_prompt,slm_raw_response,slm_delib_id,slm_frame_paths,field_izquierda_occ,field_izquierda_ttc_s,field_izquierda_conf,field_izquierda_blocked,field_centro_occ,field_centro_ttc_s,field_centro_conf,field_centro_blocked,field_derecha_occ,field_derecha_ttc_s,field_derecha_conf,field_derecha_blocked
211.913,923,slm,TOWNSIM_INI,1,evasive,EVADIR_IZQUIERDA,2,132.5649189003121,False,57.72301483154297,47.76765823364258,-29.763134002685547,,,,-131.16,False,,,"{""telemetry"": 0.7, ""graph"": 154.3}",False,,,,,,,,,0.006,1.19,0.489,True,0.015,4.1,0.489,False,0.012,9.17,0.489,False
212.124,924,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,2,132.1698548364718,False,57.36387634277344,47.46369552612305,-29.754043579101562,,,,-129.34,False,,,"{""telemetry"": 1.1, ""graph"": 164.8}",False,,,,,,,,,0.0,,0.13,False,0.0,,0.13,False,0.0,,0.13,False
212.331,925,slm,TOWNSIM_INI,1,deliberative,FRENAR,2,131.75290193974587,False,57.02566146850586,47.16168212890625,-29.747161865234375,,,,-129.65,False,,,"{""telemetry"": 1.5, ""graph"": 171.1}",True,3946.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 135.0m hacia Derecha (+48°)
- Altitud actual: 29.5m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras, lo que sugiere la posibilidad de sobrevolar para encontrar una salida.""}",14,photo-20260903T151105.519Z.png;photo-20260903T151108.516Z.png;photo-20260903T151110.490Z.png;photo-20260903T151113.094Z.png,0.129,0.93,0.185,False,0.145,0.17,0.185,False,0.151,0.34,0.185,False
212.511,926,slm,TOWNSIM_INI,1,deliberative,FRENAR,2,131.35331787741003,False,56.714054107666016,46.867103576660156,-29.739234924316406,,,,-129.23,False,,,"{""telemetry"": 0.9, ""graph"": 151.4}",True,3946.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 135.0m hacia Derecha (+48°)
- Altitud actual: 29.5m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras, lo que sugiere la posibilidad de sobrevolar para encontrar una salida.""}",14,photo-20260903T151105.519Z.png;photo-20260903T151108.516Z.png;photo-20260903T151110.490Z.png;photo-20260903T151113.094Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
212.72,927,slm,TOWNSIM_INI,1,deliberative,FRENAR,2,130.95530759863223,False,56.445960998535156,46.6014518737793,-29.773733139038086,,,,-128.76,False,,,"{""telemetry"": 1.2, ""graph"": 158.9}",True,3946.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 135.0m hacia Derecha (+48°)
- Altitud actual: 29.5m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras, lo que sugiere la posibilidad de sobrevolar para encontrar una salida.""}",14,photo-20260903T151105.519Z.png;photo-20260903T151108.516Z.png;photo-20260903T151110.490Z.png;photo-20260903T151113.094Z.png,0.116,0.65,0.393,True,0.156,0.23,0.393,True,0.14,0.42,0.393,True
212.923,928,slm,TOWNSIM_INI,1,deliberative,FRENAR,2,130.62296207890788,False,56.194862365722656,46.347957611083984,-29.840160369873047,,,,-128.62,False,,,"{""telemetry"": 0.7, ""graph"": 162.7}",True,3946.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 135.0m hacia Derecha (+48°)
- Altitud actual: 29.5m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras, lo que sugiere la posibilidad de sobrevolar para encontrar una salida.""}",14,photo-20260903T151105.519Z.png;photo-20260903T151108.516Z.png;photo-20260903T151110.490Z.png;photo-20260903T151113.094Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
213.118,929,slm,TOWNSIM_INI,1,deliberative,FRENAR,2,130.3596264035469,False,56.03926086425781,46.189910888671875,-29.88010597229004,,,,-128.6,False,,,"{""telemetry"": 0.9, ""graph"": 157.1}",True,3946.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 135.0m hacia Derecha (+48°)
- Altitud actual: 29.5m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras, lo que sugiere la posibilidad de sobrevolar para encontrar una salida.""}",14,photo-20260903T151105.519Z.png;photo-20260903T151108.516Z.png;photo-20260903T151110.490Z.png;photo-20260903T151113.094Z.png,0.0,,0.06,False,0.0,,0.06,False,0.0,,0.06,False
213.309,930,slm,TOWNSIM_INI,1,deliberative,FRENAR,2,130.15327338655234,False,55.90737533569336,46.055694580078125,-29.907474517822266,,,,-128.6,False,,,"{""telemetry"": 1.6, ""graph"": 148.0}",True,3946.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 135.0m hacia Derecha (+48°)
- Altitud actual: 29.5m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras, lo que sugiere la posibilidad de sobrevolar para encontrar una salida.""}",14,photo-20260903T151105.519Z.png;photo-20260903T151108.516Z.png;photo-20260903T151110.490Z.png;photo-20260903T151113.094Z.png,0.0,,0.06,False,0.0,,0.06,False,0.0,,0.06,False
213.526,931,slm,TOWNSIM_INI,1,deliberative,FRENAR,2,129.99864365585142,False,55.79557800292969,45.94186782836914,-29.924114227294922,,,,-128.61,False,,,"{""telemetry"": 1.0, ""graph"": 165.3}",True,3946.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 135.0m hacia Derecha (+48°)
- Altitud actual: 29.5m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras, lo que sugiere la posibilidad de sobrevolar para encontrar una salida.""}",14,photo-20260903T151105.519Z.png;photo-20260903T151108.516Z.png;photo-20260903T151110.490Z.png;photo-20260903T151113.094Z.png,0.0,,0.082,False,0.0,,0.082,False,0.0,,0.082,False
213.702,932,slm,TOWNSIM_INI,1,deliberative,FRENAR,2,129.88021270332675,False,55.72231674194336,45.867279052734375,-29.931224822998047,,,,-128.61,False,,,"{""telemetry"": 0.8, ""graph"": 140.6}",True,3946.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 135.0m hacia Derecha (+48°)
- Altitud actual: 29.5m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras, lo que sugiere la posibilidad de sobrevolar para encontrar una salida.""}",14,photo-20260903T151105.519Z.png;photo-20260903T151108.516Z.png;photo-20260903T151110.490Z.png;photo-20260903T151113.094Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
213.914,933,slm,TOWNSIM_INI,1,deliberative,FRENAR,2,129.7926093472961,False,55.66120147705078,45.8050537109375,-29.934616088867188,,,,-128.62,False,,,"{""telemetry"": 0.8, ""graph"": 152.7}",True,3946.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 135.0m hacia Derecha (+48°)
- Altitud actual: 29.5m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras, lo que sugiere la posibilidad de sobrevolar para encontrar una salida.""}",14,photo-20260903T151105.519Z.png;photo-20260903T151108.516Z.png;photo-20260903T151110.490Z.png;photo-20260903T151113.094Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
214.12,934,slm,TOWNSIM_INI,1,deliberative,FRENAR,2,129.72684821133714,False,55.61780548095703,45.760894775390625,-29.935476303100586,,,,-128.62,False,,,"{""telemetry"": 1.1, ""graph"": 158.6}",True,3946.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 135.0m hacia Derecha (+48°)
- Altitud actual: 29.5m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras, lo que sugiere la posibilidad de sobrevolar para encontrar una salida.""}",14,photo-20260903T151105.519Z.png;photo-20260903T151108.516Z.png;photo-20260903T151110.490Z.png;photo-20260903T151113.094Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
214.293,935,slm,TOWNSIM_INI,1,deliberative,FRENAR,2,129.6769148416404,False,55.5892333984375,45.7318229675293,-29.935256958007812,,,,-128.62,False,,,"{""telemetry"": 0.9, ""graph"": 130.5}",True,3946.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 135.0m hacia Derecha (+48°)
- Altitud actual: 29.5m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras, lo que sugiere la posibilidad de sobrevolar para encontrar una salida.""}",14,photo-20260903T151105.519Z.png;photo-20260903T151108.516Z.png;photo-20260903T151110.490Z.png;photo-20260903T151113.094Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
214.517,936,slm,TOWNSIM_INI,1,deliberative,FRENAR,2,129.64013933511004,False,55.56125259399414,45.70335006713867,-29.934310913085938,,,,-128.62,False,,,"{""telemetry"": 0.8, ""graph"": 155.0}",True,3946.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 135.0m hacia Derecha (+48°)
- Altitud actual: 29.5m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras, lo que sugiere la posibilidad de sobrevolar para encontrar una salida.""}",14,photo-20260903T151105.519Z.png;photo-20260903T151108.516Z.png;photo-20260903T151110.490Z.png;photo-20260903T151113.094Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
214.723,937,slm,TOWNSIM_INI,1,deliberative,EVADIR_IZQUIERDA,2,129.61223226167525,False,55.54535675048828,45.68717575073242,-29.93337631225586,,,,-128.62,False,,,"{""telemetry"": 1.6, ""graph"": 127.3}",True,2196.2,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 131.8m hacia Derecha (+25°)
- Altitud actual: 29.7m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- EVADIR_IZQUIERDA: Δdist_waypoint=-0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=-0.0m, Δttc_min=+2.7s
- GANAR_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""EVADIR_IZQUIERDA"", ""rationale"": ""Sector izquierdo libre, avanzar hacia el waypoint deseado.""}",15,photo-20260903T151120.931Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
214.944,938,slm,TOWNSIM_INI,1,evasive,EVADIR_IZQUIERDA,2,129.5914126810158,False,55.52907943725586,45.67054748535156,-29.92597007751465,,,,-128.84,False,,,"{""telemetry"": 1.3, ""graph"": 180.7}",False,,,,,,,,,0.0,,0.01,False,0.0,,0.01,False,0.0,,0.01,False
215.105,939,slm,TOWNSIM_INI,1,evasive,EVADIR_IZQUIERDA,2,129.5716058999163,False,55.513160705566406,45.65269470214844,-29.915407180786133,,,,-130.13,False,,,"{""telemetry"": 0.7, ""graph"": 142.2}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
215.282,940,slm,TOWNSIM_INI,1,evasive,EVADIR_IZQUIERDA,2,129.5338570361328,False,55.477718353271484,45.61034393310547,-29.90782928466797,,,,-132.66,False,,,"{""telemetry"": 1.1, ""graph"": 119.1}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
215.474,941,slm,TOWNSIM_INI,1,evasive,EVADIR_IZQUIERDA,2,129.47149533741148,False,55.43214797973633,45.554656982421875,-29.90219497680664,,,,-135.26,False,,,"{""telemetry"": 1.4, ""graph"": 110.4}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
215.672,942,slm,TOWNSIM_INI,1,evasive,EVADIR_IZQUIERDA,2,129.3888341898387,False,55.3731803894043,45.48185729980469,-29.896472930908203,,,,-138.09,False,,,"{""telemetry"": 0.8, ""graph"": 108.3}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
215.857,943,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,2,129.2874525719214,False,55.31005859375,45.403533935546875,-29.89140510559082,,,,-140.77,False,,,"{""telemetry"": 0.9, ""graph"": 92.5}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
216.083,944,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,2,129.17439000519823,False,55.22427749633789,45.297332763671875,-29.879030227661133,,,,-143.37,False,,,"{""telemetry"": 0.7, ""graph"": 119.5}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
216.329,945,slm,TOWNSIM_INI,1,girar_90,GIRAR_90,2,129.0466452343137,False,55.13277053833008,45.1977653503418,-29.892269134521484,,,,-143.18,False,,,"{""telemetry"": 0.8, ""graph"": 165.0}",False,,,,,,,,,0.0,0.53,0.585,True,0.01,0.19,0.585,True,0.022,0.57,0.585,True
216.524,946,slm,TOWNSIM_INI,1,evasive,GIRAR_90,2,128.87742137565715,False,54.97113800048828,45.045249938964844,-29.91292381286621,,,,-141.49,False,,,"{""telemetry"": 0.9, ""graph"": 159.2}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
216.67,947,slm,TOWNSIM_INI,1,evasive,GIRAR_90,2,128.67318807523273,False,54.81414794921875,44.90531539916992,-29.90312957763672,,,,-138.92,False,,,"{""telemetry"": 1.2, ""graph"": 104.6}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
216.866,948,slm,TOWNSIM_INI,1,evasive,GIRAR_90,2,128.48121394084106,False,54.67424011230469,44.783138275146484,-29.910404205322266,,,,-136.04,False,,,"{""telemetry"": 0.7, ""graph"": 100.6}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
217.057,949,slm,TOWNSIM_INI,1,evasive,GIRAR_90,2,128.3272713892879,False,54.56137466430664,44.68539047241211,-29.91900634765625,,,,-133.16,False,,,"{""telemetry"": 1.1, ""graph"": 91.2}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
217.264,950,slm,TOWNSIM_INI,1,evasive,GIRAR_90,2,128.20729951068384,False,54.46731948852539,44.60427474975586,-29.924253463745117,,,,-130.06,False,,,"{""telemetry"": 0.9, ""graph"": 97.7}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
217.486,951,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,2,128.11445452107822,False,54.39749526977539,44.54414749145508,-29.925838470458984,,,,-127.01,False,,,"{""telemetry"": 0.8, ""graph"": 119.4}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
217.661,952,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,2,128.0463299385115,False,54.34880065917969,44.5020866394043,-29.91986656188965,,,,-124.42,False,,,"{""telemetry"": 1.0, ""graph"": 93.9}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
217.866,953,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,2,127.97856832693962,False,54.28623962402344,44.435035705566406,-29.939565658569336,,,,-121.87,False,,,"{""telemetry"": 0.7, ""graph"": 99.1}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
218.071,954,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,2,127.84824656330571,False,54.18350601196289,44.30564880371094,-29.97604751586914,,,,-119.48,False,,,"{""telemetry"": 0.7, ""graph"": 104.2}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
218.306,955,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,2,127.66164648674531,False,54.062129974365234,44.13956832885742,-30.00423812866211,,,,-117.5,False,,,"{""telemetry"": 1.6, ""graph"": 137.9}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
218.475,956,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,2,127.41659261343536,False,53.89781188964844,43.89723587036133,-30.028743743896484,,,,-115.39,False,,,"{""telemetry"": 0.8, ""graph"": 107.2}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
218.737,957,slm,TOWNSIM_INI,1,deliberative,FRENAR,2,127.11034611363101,False,53.72606658935547,43.62609100341797,-30.04058265686035,,,,-113.6,False,,,"{""telemetry"": 0.6, ""graph"": 168.5}",True,2196.2,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 131.8m hacia Derecha (+25°)
- Altitud actual: 29.7m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- EVADIR_IZQUIERDA: Δdist_waypoint=-0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=-0.0m, Δttc_min=+2.7s
- GANAR_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""EVADIR_IZQUIERDA"", ""rationale"": ""Sector izquierdo libre, avanzar hacia el waypoint deseado.""}",15,photo-20260903T151120.931Z.png,0.001,14.68,0.328,False,0.004,2.34,0.328,False,0.017,2.28,0.328,False
218.933,958,slm,TOWNSIM_INI,1,deliberative,FRENAR,2,126.76005078272678,False,53.52293014526367,43.283016204833984,-30.040626525878906,,,,-111.71,False,,,"{""telemetry"": 1.0, ""graph"": 164.3}",True,2196.2,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 131.8m hacia Derecha (+25°)
- Altitud actual: 29.7m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- EVADIR_IZQUIERDA: Δdist_waypoint=-0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=-0.0m, Δttc_min=+2.7s
- GANAR_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""EVADIR_IZQUIERDA"", ""rationale"": ""Sector izquierdo libre, avanzar hacia el waypoint deseado.""}",15,photo-20260903T151120.931Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
219.139,959,slm,TOWNSIM_INI,1,deliberative,FRENAR,2,126.38471141912336,False,53.3492546081543,42.97886657714844,-30.05238151550293,,,,-110.72,False,,,"{""telemetry"": 1.1, ""graph"": 169.4}",True,2196.2,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 131.8m hacia Derecha (+25°)
- Altitud actual: 29.7m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- EVADIR_IZQUIERDA: Δdist_waypoint=-0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=-0.0m, Δttc_min=+2.7s
- GANAR_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""EVADIR_IZQUIERDA"", ""rationale"": ""Sector izquierdo libre, avanzar hacia el waypoint deseado.""}",15,photo-20260903T151120.931Z.png,0.0,0.75,0.939,True,0.03,0.41,0.939,True,0.0,0.72,0.939,True
